_id/$oid,name,symbol,contractAddress,chain/$oid,logo,decimal,financialData/price,financialData/volume24h,financialData/volumeChange24h,financialData/percentChange1h,financialData/percentChange24h,financialData/percentChange7d,financialData/percentChange30d,financialData/percentChange60d,financialData/percentChange90d,financialData/marketCap,financialData/marketCapDominance,financialData/fullyDilutedMarketCap,financialData/lastUpdated/$date,live,createdAt/$date,updatedAt/$date,__v
623fc4f417f99988906aa3fd,Riot Racers,RIOT,0xf56408077487cb879c992909c5b5c66d68c02eb4,623c7bc416dc4a608cd24b00,https://s2.coinmarketcap.com/static/img/coins/64x64/12951.png,18,0.22312011287422298,1613.82302159,47.9742,0.09772016,0.43510933,1.25091481,-17.4338897,-20.14869586,-50.95762837,0,0,55780028.22,2022-03-27T01:58:00Z,false,2022-03-27T01:59:16.874Z,2022-03-27T01:59:16.874Z,0
623fc4f717f99988906aa400,Degenerator Meme,MEME,0xd5525d397898e5502075ea5e830d8914f6f0affe,623c7bc416dc4a608cd24b00,https://s2.coinmarketcap.com/static/img/coins/64x64/6597.png,18,258.6933150670272,115039.86565324,-26.512,-0.42308171,-7.89903387,-10.97532837,14.77500816,-0.26265835,-59.7781515,7243412.8218767615,0,7243412.82,2022-03-27T01:58:00Z,false,2022-03-27T01:59:19.794Z,2022-03-27T01:59:19.794Z,0
623fc4fe17f99988906aa407,Volatility Protocol Token,VOL,0x5166E09628b696285E3A151e84FB977736a83575,623c7bc416dc4a608cd24b00,https://s2.coinmarketcap.com/static/img/coins/64x64/10424.png,18,0.05900956433602881,5595.73078039,871.6544,0.09772016,-2.27221246,-3.80337127,-10.07135298,-33.03920426,-77.09353662,0,0,0,2022-03-27T01:58:00Z,false,2022-03-27T01:59:26.092Z,2022-03-27T01:59:26.092Z,0
623fc50117f99988906aa40a,Kyber Network Crystal v2,KNC,0xdeFA4e8a7bcBA345F687a2f1456F5Edd9CE97202,623c7bc416dc4a608cd24b00,https://s2.coinmarketcap.com/static/img/coins/64x64/9444.png,18,3.0941675024270685,45914441.91357231,-40.7244,-0.09891295,-2.76655968,-5.18676657,70.76497223,80.14353645,121.32678169,550171910.9438201,0.0272,550171910.94,2022-03-27T01:58:00Z,false,2022-03-27T01:59:29.026Z,2022-03-27T01:59:29.026Z,0
623fc50417f99988906aa40e,Tokenlon Network Token,LON,0x0000000000095413afc295d19edeb1ad7b71c952,623c7bc416dc4a608cd24b00,https://s2.coinmarketcap.com/static/img/coins/64x64/8083.png,18,0.9936195483132061,2759856.14859478,-3.5576,-0.12443918,2.62345477,2.87196204,-5.30150254,-8.59849025,-40.78597232,44275055.84256472,0,198723909.66,2022-03-27T01:58:00Z,false,2022-03-27T01:59:32.523Z,2022-03-27T01:59:32.523Z,0
623fc50617f99988906aa411,SBank,STS,0x4c14114c107d6374ec31981f5f6cc27a13e22f9a,623c7bc416dc4a608cd24b00,https://s2.coinmarketcap.com/static/img/coins/64x64/5039.png,18,0.00454309238299195,0,0,0.10811642,-1.091541,-0.89597655,5.76603025,-48.13877722,-68.86408486,66556.30340629067,0,227154.62,2022-03-27T01:58:00Z,false,2022-03-27T01:59:34.242Z,2022-03-27T01:59:34.242Z,0
623fc50c17f99988906aa415,Portion,PRT,0x6D0F5149c502faf215C89ab306ec3E50b15e2892,623c7bc416dc4a608cd24b00,https://s2.coinmarketcap.com/static/img/coins/64x64/7348.png,18,0.009805805983880542,10583.4369662,-84.0354,0.09564307,-1.76284082,-1.44873268,42.78465995,11.94014558,-15.22081173,4552874.16687665,0,14708708.98,2022-03-27T01:58:00Z,false,2022-03-27T01:59:40.153Z,2022-03-27T01:59:40.153Z,0
623fc51017f99988906aa419,MeebitsDAO Pool,MBBT,0x4eE4f96838454E67Fce92B2c53b0f1a97D047179,623c7bc416dc4a608cd24b00,https://s2.coinmarketcap.com/static/img/coins/64x64/15276.png,18,9.094205775372018,90.88658855,0,0.09772016,1.13307819,12.74368811,83.28627332,34.33629865,-42.55495051,0,0,909420.58,2022-03-27T01:58:00Z,false,2022-03-27T01:59:44.792Z,2022-03-27T01:59:44.792Z,0
623fc51217f99988906aa41c,Dog Collar,COLLAR,0x9783b81438c24848f85848f8df31845097341771,623c7bc416dc4a608cd24b00,https://s2.coinmarketcap.com/static/img/coins/64x64/12516.png,18,1.2517666425545878e-8,13569.49448084,134.6385,0.20156639,8.59531442,8.88722518,-8.4558047,-41.16424888,-54.07000622,0,0,6258833.21,2022-03-27T01:58:00Z,false,2022-03-27T01:59:46.493Z,2022-03-27T01:59:46.493Z,0
623fc51417f99988906aa41f,Civilization,CIV,0x37fe0f067fa808ffbdd12891c0858532cfe7361d,623c7bc416dc4a608cd24b00,https://s2.coinmarketcap.com/static/img/coins/64x64/11345.png,18,0.09524610474731773,1008678.3240638,20.0536,0.13227399,8.35767861,1.52453126,-0.87229109,-23.24350087,-8.78218763,28573831.42419532,0,28562681.92,2022-03-27T01:58:00Z,false,2022-03-27T01:59:48.241Z,2022-03-27T01:59:48.241Z,0
623fc51817f99988906aa423,Quidd,QUIDD,0xDA9FDAb21bC4A5811134A6E0Ba6CA06624e67c07,623c7bc416dc4a608cd24b00,https://s2.coinmarketcap.com/static/img/coins/64x64/12070.png,18,0.39811230532727937,91869.80668899,-96.8152,0.17254955,2.24530916,11.89918595,-9.67954802,-32.30332839,-79.70578115,0,0,398112305.33,2022-03-27T01:58:00Z,false,2022-03-27T01:59:52.123Z,2022-03-27T01:59:52.123Z,0
623fc51a17f99988906aa426,BlackPool,BPT,0x0eC9F76202a7061eB9b3a7D6B59D36215A7e37da,623c7bc416dc4a608cd24b00,https://s2.coinmarketcap.com/static/img/coins/64x64/10402.png,18,2.812438756340003,18442.24548696,-64.6983,1.39885904,-1.28797891,-5.48447994,-0.31124986,-30.78848836,-58.33205808,0,0,281243875.63,2022-03-27T01:58:00Z,false,2022-03-27T01:59:54.170Z,2022-03-27T01:59:54.170Z,0
623fc51e17f99988906aa429,ARC Governance,ARCX,0x1321f1f1aa541a56c31682c57b80ecfccd9bb288,623c7bc416dc4a608cd24b00,https://s2.coinmarketcap.com/static/img/coins/64x64/10515.png,18,0.11855032301188638,1217.62941508,-54.3378,0.09770344,0.2385038,3.64622487,-27.37910163,-32.6554365,-57.60115005,0,0,11855032.3,2022-03-27T01:58:00Z,false,2022-03-27T01:59:58.549Z,2022-03-27T01:59:58.549Z,0
623fc52217f99988906aa42c,Phantasma,SOUL,0x79c75e2e8720b39e258f41c37cc4f309e0b0ff80,623c7bc416dc4a608cd24b00,https://s2.coinmarketcap.com/static/img/coins/64x64/2827.png,18,1.129460070137744,1007732.43720084,-17.317,0.18723361,0.14705193,-2.25616135,-10.91398856,-33.69500041,-52.85831369,117814043.165832,0.0058,117814043.17,2022-03-27T01:58:00Z,false,2022-03-27T02:00:02.018Z,2022-03-27T02:00:02.018Z,0
623fc52617f99988906aa42f,DivineDAO,DIVINE,0xb5e09e6bf6a5e96934b3fd99a40f7edaca1173ed,623c7bc416dc4a608cd24b00,https://s2.coinmarketcap.com/static/img/coins/64x64/12913.png,18,0.05675402655109688,574.94280098,0,0.09772016,0.84631308,14.58948218,-8.64787827,1.39457089,-55.51229617,0,0,6265644.53,2022-03-27T01:58:00Z,false,2022-03-27T02:00:06.785Z,2022-03-27T02:00:06.785Z,0
